state,year,population_estimate,total_incidents,total_incidents_per_capita,anti_american_indian_or_alaska_native,anti_arab,anti_asian,anti_atheism_agnosticism,anti_bisexual,anti_black_or_african_american,anti_buddhist,anti_catholic,anti_eastern_orthodox_russian_greek_other,anti_female,anti_gay_male,anti_gender_non_conforming,anti_heterosexual,anti_hindu,anti_hispanic_or_latino,anti_islamic_muslim,anti_jehovahs_witness,anti_jewish,anti_lesbian_female,anti_male,anti_mental_disability,anti_mormon,anti_multiple_races_group,anti_multiple_religions_group,anti_native_hawaiian_or_other_pacific_islander,anti_other_christian,anti_other_race_ethnicity_ancestry,anti_other_religion,anti_physical_disability,anti_protestant,anti_sikh,anti_transgender,anti_white,unknown_motivation,anti_lgbtq_grouped
Connecticut,2017,3575324,110.0,3.07664424259172,1.0,2.0,9.0,1.0,2.0,33.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,7.0,4.0,0.0,16.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,19.0
Delaware,2017,957942,29.0,3.0273231573519066,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0
District of Columbia,2017,697079,194.0,27.830418073130875,0.0,6.0,1.0,0.0,0.0,41.0,0.0,1.0,0.0,0.0,44.0,0.0,0.0,0.0,13.0,1.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,13.0,22.0,0.0,70.0
Florida,2017,20977089,145.0,0.6912303227583199,0.0,2.0,0.0,0.0,0.0,41.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,14.0,5.0,0.0,33.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,32.0
Georgia,2017,10417031,27.0,0.2591909345378736,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0
Idaho,2017,1719745,41.0,2.3840743831207534,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
Illinois,2017,12779893,85.0,0.6651072900219117,0.0,2.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,11.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,15.0
Indiana,2017,6662068,97.0,1.4560043518018728,0.0,2.0,1.0,0.0,0.0,32.0,0.0,11.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,1.0,0.0,4.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,16.0
Iowa,2017,3143734,10.0,0.31809307021522815,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Kansas,2017,2910892,77.0,2.6452372674767735,1.0,0.0,2.0,2.0,0.0,18.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,3.0,0.0,3.0,5.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,9.0,0.0,11.0
Kentucky,2017,4455590,380.0,8.528612372323305,156.0,9.0,6.0,2.0,0.0,53.0,2.0,2.0,4.0,8.0,10.0,0.0,6.0,2.0,6.0,1.0,1.0,11.0,4.0,8.0,9.0,3.0,9.0,2.0,4.0,4.0,14.0,2.0,4.0,0.0,0.0,3.0,29.0,0.0,25.0
Louisiana,2017,4673673,42.0,0.8986508041961858,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,9.0,0.0,2.0
Maine,2017,1335743,32.0,2.395670424625096,0.0,1.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0
Maryland,2017,6028186,102.0,1.6920513069769247,0.0,0.0,2.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,7.0,0.0,17.0,1.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,3.0,0.0,22.0
Massachusetts,2017,6863560,434.0,6.323249159328395,3.0,10.0,9.0,0.0,0.0,148.0,7.0,3.0,0.0,5.0,44.0,1.0,0.0,0.0,30.0,17.0,0.0,99.0,10.0,4.0,9.0,0.0,2.0,0.0,1.0,1.0,11.0,2.0,2.0,2.0,0.0,6.0,26.0,0.0,66.0
Michigan,2017,9976752,454.0,4.550579186492758,9.0,13.0,2.0,0.0,3.0,134.0,1.0,3.0,2.0,2.0,18.0,0.0,1.0,1.0,12.0,24.0,1.0,29.0,8.0,6.0,2.0,0.0,14.0,2.0,2.0,3.0,14.0,4.0,0.0,8.0,2.0,0.0,106.0,0.0,57.0
Minnesota,2017,5569283,144.0,2.58561111008365,1.0,2.0,5.0,1.0,4.0,46.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,5.0,10.0,0.0,15.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0
Mississippi,2017,2990674,49.0,1.638426655663573,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
Missouri,2017,6111382,104.0,1.7017427482032705,0.0,0.0,2.0,0.0,0.0,46.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,7.0,3.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,20.0,0.0,14.0
Montana,2017,1053862,21.0,1.9926707671402897,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0
Nebraska,2017,1916998,41.0,2.138760708148887,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,5.0
Nevada,2017,2972097,5.0,0.16823138679524927,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
New Hampshire,2017,1350395,15.0,1.1107861033253235,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
New Jersey,2017,8888147,504.0,5.670473271875454,2.0,0.0,10.0,0.0,2.0,198.0,0.0,6.0,0.0,0.0,31.0,0.0,9.0,0.0,11.0,16.0,0.0,156.0,1.0,0.0,4.0,0.0,16.0,0.0,0.0,0.0,13.0,5.0,0.0,2.0,0.0,0.0,14.0,0.0,43.0
New Mexico,2017,2092844,7.0,0.3344730902064368,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
New York,2017,19593849,554.0,2.827417931004776,0.0,21.0,11.0,0.0,0.0,102.0,0.0,8.0,0.0,0.0,54.0,1.0,0.0,2.0,13.0,26.0,0.0,237.0,6.0,0.0,0.0,0.0,8.0,5.0,0.0,1.0,16.0,5.0,1.0,0.0,0.0,14.0,18.0,0.0,80.0
North Carolina,2017,10275758,166.0,1.6154526021340714,1.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,14.0,3.0,0.0,15.0,3.0,0.0,4.0,0.0,11.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,31.0,0.0,23.0
North Dakota,2017,756755,15.0,1.9821474585566001,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
Ohio,2017,11665706,384.0,3.291699619380087,19.0,0.0,3.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,27.0,1.0,2.0,0.0,16.0,17.0,0.0,11.0,9.0,0.0,27.0,0.0,13.0,2.0,1.0,0.0,29.0,3.0,4.0,4.0,0.0,1.0,66.0,0.0,54.0
Oklahoma,2017,3933602,29.0,0.7372377785042818,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,8.0
Oregon,2017,4147294,150.0,3.6168161697723864,2.0,4.0,1.0,0.0,0.0,47.0,0.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,14.0,7.0,1.0,15.0,1.0,1.0,3.0,2.0,10.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,28.0
Pennsylvania,2017,12794679,76.0,0.593996926378536,0.0,0.0,5.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,14.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,9.0,0.0,8.0
Rhode Island,2017,1056554,11.0,1.0411204727822716,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
South Carolina,2017,5027102,83.0,1.65105064508339,0.0,0.0,1.0,0.0,1.0,33.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,5.0,0.0,16.0,0.0,10.0
South Dakota,2017,873732,15.0,1.7167735644339455,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Tennessee,2017,6714748,135.0,2.010499872817267,1.0,0.0,1.0,0.0,0.0,61.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0,0.0,8.0,7.0,0.0,3.0,4.0,0.0,6.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,14.0,0.0,20.0
Texas,2017,28291024,184.0,0.6503829624548054,8.0,3.0,2.0,0.0,2.0,51.0,2.0,1.0,0.0,0.0,31.0,1.0,0.0,1.0,11.0,7.0,0.0,8.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,3.0,3.0,0.0,0.0,5.0,23.0,0.0,49.0
Utah,2017,3103540,47.0,1.5143996855204058,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,7.0,2.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,2.0,3.0,0.0,15.0
Vermont,2017,625132,31.0,4.9589526691962655,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0
Virginia,2017,8471011,216.0,2.5498727365600162,0.0,0.0,3.0,0.0,3.0,67.0,0.0,0.0,1.0,27.0,14.0,1.0,0.0,0.0,10.0,7.0,0.0,23.0,3.0,0.0,2.0,0.0,7.0,6.0,0.0,0.0,8.0,3.0,5.0,3.0,0.0,0.0,12.0,0.0,32.0
Washington,2017,7427951,511.0,6.879420717772639,22.0,10.0,12.0,0.0,2.0,122.0,0.0,5.0,5.0,3.0,20.0,2.0,2.0,2.0,33.0,17.0,0.0,45.0,2.0,3.0,1.0,1.0,15.0,2.0,0.0,2.0,22.0,7.0,0.0,2.0,1.0,15.0,90.0,0.0,87.0
West Virginia,2017,1818683,38.0,2.0894240502605457,2.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,2.0
Wisconsin,2017,5793147,42.0,0.7249945495945468,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,14.0
Wyoming,2017,579994,4.0,0.6896623068514501,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
Alaska,2018,736624,5.0,0.6787723451856035,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Arizona,2018,7164228,169.0,2.358942233552589,0.0,0.0,1.0,0.0,1.0,59.0,0.0,2.0,0.0,2.0,27.0,0.0,0.0,0.0,12.0,4.0,0.0,26.0,6.0,0.0,1.0,0.0,13.0,8.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,14.0,0.0,41.0
Arkansas,2018,3012161,22.0,0.7303726460836589,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0
California,2018,39437463,1065.0,2.700477969386621,2.0,16.0,34.0,1.0,3.0,277.0,0.0,10.0,0.0,4.0,171.0,1.0,1.0,5.0,149.0,28.0,1.0,125.0,24.0,0.0,4.0,1.0,24.0,5.0,3.0,6.0,43.0,17.0,3.0,1.0,0.0,19.0,48.0,0.0,257.0
Colorado,2018,5697155,97.0,1.7026041945497357,1.0,2.0,2.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,17.0,5.0,1.0,7.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0,5.0,0.0,23.0
Connecticut,2018,3574561,93.0,2.601718085101919,1.0,0.0,2.0,0.0,2.0,28.0,0.0,0.0,0.0,1.0,8.0,0.0,2.0,1.0,7.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,19.0,0.0,12.0
Delaware,2018,966985,21.0,2.17169863027865,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0
District of Columbia,2018,704147,213.0,30.249365544410473,0.0,1.0,2.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,54.0,2.0,0.0,1.0,26.0,6.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,31.0,20.0,0.0,101.0
Florida,2018,21254926,141.0,0.6633756334884441,0.0,1.0,4.0,0.0,0.0,47.0,1.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,6.0,2.0,1.0,23.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,40.0
Georgia,2018,10519389,37.0,0.351731455125388,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
Hawaii,2018,1423102,44.0,3.09183740870296,0.0,0.0,6.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,10.0
Idaho,2018,1752074,24.0,1.3698051566315121,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Illinois,2018,12724685,111.0,0.8723202185358615,0.0,2.0,2.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,12.0,5.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,6.0,10.0,0.0,27.0
Indiana,2018,6698481,100.0,1.4928757728804485,0.0,0.0,1.0,0.0,1.0,39.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,1.0,0.0,5.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,20.0,0.0,10.0
Iowa,2018,3149900,15.0,0.4762055938283755,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
Kansas,2018,2912748,75.0,2.5748880438678525,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,4.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,13.0,0.0,8.0
Kentucky,2018,4464273,234.0,5.241614928119316,70.0,12.0,0.0,0.0,0.0,59.0,0.0,0.0,2.0,6.0,6.0,0.0,1.0,0.0,11.0,0.0,1.0,3.0,2.0,2.0,3.0,0.0,6.0,3.0,0.0,3.0,14.0,5.0,0.0,0.0,0.0,3.0,16.0,0.0,23.0
Louisiana,2018,4664450,45.0,0.9647439676703576,1.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,6.0
Maine,2018,1340123,20.0,1.4924003244478306,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0
Maryland,2018,6042153,48.0,0.7944188106458079,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,5.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,14.0
Massachusetts,2018,6885720,361.0,5.242734238394823,0.0,7.0,15.0,0.0,0.0,114.0,2.0,1.0,1.0,4.0,53.0,1.0,0.0,0.0,19.0,15.0,0.0,68.0,13.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,22.0,1.0,3.0,0.0,0.0,6.0,28.0,0.0,70.0
Michigan,2018,9987286,439.0,4.395588551284103,8.0,10.0,2.0,0.0,2.0,138.0,0.0,5.0,1.0,2.0,35.0,0.0,0.0,1.0,14.0,13.0,0.0,13.0,10.0,10.0,14.0,0.0,8.0,4.0,4.0,3.0,13.0,4.0,6.0,1.0,4.0,0.0,93.0,0.0,68.0
Minnesota,2018,5608762,126.0,2.24648505320782,1.0,4.0,3.0,0.0,3.0,41.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,7.0,10.0,0.0,9.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,6.0,2.0,1.0,1.0,1.0,0.0,8.0,0.0,26.0
Mississippi,2018,2982879,10.0,0.33524658559733733,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0
Missouri,2018,6125986,66.0,1.0773775846043396,1.0,2.0,1.0,0.0,0.0,31.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,11.0,0.0,9.0
Montana,2018,1061818,12.0,1.1301371798180102,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
Nebraska,2018,1925512,39.0,2.0254353127895333,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.0
Nevada,2018,3030725,38.0,1.2538254048123798,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,3.0,2.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0
New Hampshire,2018,1355064,13.0,0.9593642809490917,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
New Jersey,2018,8891730,545.0,6.129290925387973,3.0,5.0,16.0,0.0,3.0,210.0,0.0,6.0,0.0,0.0,31.0,0.0,4.0,0.0,19.0,17.0,0.0,163.0,11.0,1.0,2.0,0.0,22.0,0.0,0.0,0.0,7.0,3.0,2.0,1.0,0.0,7.0,11.0,0.0,55.0
New Mexico,2018,2093754,46.0,2.1970107280989075,2.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0
New York,2018,19544098,523.0,2.675999680312696,0.0,2.0,8.0,0.0,0.0,90.0,0.0,6.0,0.0,1.0,54.0,3.0,0.0,0.0,13.0,18.0,0.0,251.0,7.0,0.0,0.0,1.0,2.0,2.0,0.0,4.0,13.0,4.0,1.0,0.0,0.0,10.0,25.0,0.0,82.0
North Carolina,2018,10391358,140.0,1.3472733785131839,1.0,0.0,1.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,7.0,6.0,0.0,13.0,4.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,24.0,0.0,27.0
North Dakota,2018,760062,10.0,1.3156821417200175,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
Ohio,2018,11680892,360.0,3.0819564122329015,27.0,0.0,4.0,0.0,2.0,88.0,0.0,1.0,0.0,0.0,27.0,2.0,6.0,0.0,10.0,10.0,0.0,7.0,9.0,1.0,24.0,0.0,2.0,4.0,3.0,0.0,31.0,6.0,7.0,7.0,4.0,2.0,63.0,0.0,55.0
Oklahoma,2018,3943488,30.0,0.7607478455621014,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
Oregon,2018,4183538,137.0,3.2747401840260566,1.0,4.0,1.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,14.0,3.0,1.0,14.0,5.0,0.0,0.0,1.0,9.0,2.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0,11.0,3.0,0.0,36.0
Pennsylvania,2018,12809107,68.0,0.530872292658653,1.0,0.0,0.0,1.0,1.0,21.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,13.0,2.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0
